datetime, rank
26/06/2025 00:13:00,0.00
26/06/2025 00:14:00,0.00
26/06/2025 00:18:00,0.00
26/06/2025 00:19:00,0.00
26/06/2025 00:45:00,0.04
26/06/2025 00:52:00,0.06
26/06/2025 00:54:00,0.06
26/06/2025 00:57:00,0.05
26/06/2025 00:58:00,0.06
26/06/2025 01:01:00,0.17
26/06/2025 01:04:00,0.16
26/06/2025 01:05:00,0.22
26/06/2025 01:06:00,0.28
26/06/2025 01:07:00,0.26
26/06/2025 01:38:00,0.08
26/06/2025 01:41:00,0.08
26/06/2025 01:54:00,0.14
26/06/2025 02:00:00,0.09
26/06/2025 02:03:00,0.09
26/06/2025 02:10:00,0.08
26/06/2025 02:14:00,0.11
26/06/2025 02:15:00,0.13
26/06/2025 02:17:00,0.10
26/06/2025 02:19:00,0.15
26/06/2025 02:22:00,0.12
26/06/2025 02:23:00,0.12
26/06/2025 02:41:00,0.18
26/06/2025 02:43:00,0.26
26/06/2025 02:47:00,0.21
26/06/2025 03:08:00,0.23
26/06/2025 03:20:00,0.22
26/06/2025 03:21:00,0.27
26/06/2025 03:26:00,0.33
26/06/2025 03:29:00,0.33
26/06/2025 03:36:00,0.42
26/06/2025 03:39:00,0.46
26/06/2025 03:43:00,0.42
26/06/2025 03:51:00,0.28
26/06/2025 03:53:00,0.34
26/06/2025 03:56:00,0.38
26/06/2025 04:05:00,0.31
26/06/2025 04:07:00,0.27
26/06/2025 04:16:00,0.31
26/06/2025 04:17:00,0.31
26/06/2025 04:30:00,0.23
26/06/2025 04:37:00,0.20
26/06/2025 04:40:00,0.22
26/06/2025 04:43:00,0.26
26/06/2025 04:47:00,0.25
26/06/2025 04:52:00,0.26
26/06/2025 04:53:00,0.26
26/06/2025 05:15:00,0.21
26/06/2025 05:21:00,0.18
26/06/2025 05:37:00,0.27
26/06/2025 05:54:00,0.24
26/06/2025 05:55:00,0.24
26/06/2025 05:59:00,0.22
26/06/2025 06:09:00,0.24
26/06/2025 06:10:00,0.25
26/06/2025 06:11:00,0.24
