datetime,CL,GC,HG,HO,NG,PL
2025-06-29 23:01,0.00,0.10,0.01,0.02,0.01,0.01
2025-06-29 23:02,0.01,0.14,0.02,,0.03,0.02
2025-06-29 23:03,0.01,0.16,0.02,,0.04,0.15
2025-06-29 23:04,0.01,0.18,0.02,,0.06,0.20
2025-06-29 23:05,0.01,0.28,0.02,,0.08,0.23
2025-06-29 23:06,0.01,0.30,0.02,,0.08,0.25
2025-06-29 23:07,0.01,0.30,0.02,,0.09,0.26
2025-06-29 23:08,0.01,0.32,0.03,,0.09,0.29
2025-06-29 23:09,0.01,0.33,,0.02,0.09,0.31
2025-06-29 23:10,0.01,0.36,0.03,,0.11,0.34
2025-06-29 23:11,0.01,0.51,0.03,,0.12,0.41
2025-06-29 23:12,0.01,0.95,0.03,0.02,0.12,0.45
2025-06-29 23:13,0.01,1.13,,,0.12,0.48
2025-06-29 23:14,0.01,1.36,,0.02,0.15,0.63
2025-06-29 23:15,0.01,1.45,0.03,0.02,0.15,0.68
2025-06-29 23:16,0.01,3.30,0.03,,0.16,0.69
2025-06-29 23:17,0.01,3.44,0.03,,0.16,0.72
2025-06-29 23:18,0.01,3.60,0.03,0.02,0.16,0.75
2025-06-29 23:19,0.01,3.63,0.03,,0.17,0.75
2025-06-29 23:20,0.01,3.73,0.04,0.02,0.17,0.76
2025-06-29 23:21,0.01,4.37,0.05,,0.18,0.77
2025-06-29 23:22,0.02,4.72,0.05,,0.18,0.78
2025-06-29 23:23,0.02,10.14,0.05,,0.19,0.79
2025-06-29 23:24,0.02,10.66,0.05,,0.19,0.80
2025-06-29 23:25,0.02,11.12,0.05,,0.20,0.92
2025-06-29 23:26,0.02,11.59,0.06,0.02,0.21,1.27
2025-06-29 23:27,0.02,15.64,0.07,,0.21,1.49
2025-06-29 23:28,0.02,47.42,0.08,,0.21,2.20
2025-06-29 23:29,0.02,51.96,0.08,,0.22,2.30
2025-06-29 23:30,,54.36,0.09,,0.22,2.38
2025-06-29 23:31,,56.71,0.09,,0.22,2.48
2025-06-29 23:32,,58.75,0.10,,0.23,2.48
2025-06-29 23:33,,60.25,0.10,,0.23,2.55
2025-06-29 23:34,0.02,61.29,0.11,,0.23,2.57
2025-06-29 23:35,,62.44,0.11,,0.26,2.61
2025-06-29 23:36,0.02,63.53,0.11,0.02,0.26,2.72
2025-06-29 23:37,0.02,64.53,0.12,,0.26,2.73
2025-06-29 23:38,,64.78,0.12,,0.26,2.76
2025-06-29 23:39,,66.11,0.12,,0.26,2.86
2025-06-29 23:40,0.02,67.01,0.12,,0.27,2.90
2025-06-29 23:41,0.02,67.80,0.12,,0.28,2.92
2025-06-29 23:42,0.03,68.83,0.13,0.03,0.29,2.97
2025-06-29 23:43,0.03,69.42,0.13,,0.29,3.01
2025-06-29 23:44,0.03,70.26,,,0.31,3.03
2025-06-29 23:45,0.03,71.05,0.13,,0.32,3.04
2025-06-29 23:46,0.03,71.88,,,0.32,3.03
2025-06-29 23:47,,72.37,0.13,,0.32,3.10
2025-06-29 23:48,0.03,72.91,0.13,,0.33,3.12
2025-06-29 23:49,,73.50,,,0.33,3.13
2025-06-29 23:50,0.04,74.28,0.13,,0.33,3.15
2025-06-29 23:51,0.04,74.81,0.13,,0.33,3.20
2025-06-29 23:52,,75.69,0.13,,0.34,3.22
2025-06-29 23:53,0.04,75.83,,0.03,0.34,3.30
2025-06-29 23:54,0.04,76.61,0.13,0.03,0.34,3.36
2025-06-29 23:55,0.04,77.10,,,0.34,3.38
2025-06-29 23:56,0.04,77.68,0.13,,0.35,3.39
2025-06-29 23:57,,78.35,0.14,,0.35,3.41
2025-06-29 23:58,0.04,78.84,,,0.35,3.43
2025-06-29 23:59,0.04,79.46,,,0.35,3.43
