datetime, rank
22/06/2025 23:01:00,0.03
22/06/2025 23:02:00,0.03
22/06/2025 23:03:00,0.03
22/06/2025 23:04:00,0.06
22/06/2025 23:05:00,0.06
22/06/2025 23:06:00,0.05
22/06/2025 23:07:00,0.08
22/06/2025 23:08:00,0.23
22/06/2025 23:09:00,0.20
22/06/2025 23:10:00,0.45
22/06/2025 23:11:00,2.33
22/06/2025 23:12:00,1.41
22/06/2025 23:13:00,1.98
22/06/2025 23:14:00,1.44
22/06/2025 23:15:00,1.42
22/06/2025 23:16:00,2.34
22/06/2025 23:17:00,1.82
22/06/2025 23:18:00,1.62
22/06/2025 23:20:00,1.65
22/06/2025 23:21:00,1.53
22/06/2025 23:22:00,1.47
22/06/2025 23:23:00,1.46
22/06/2025 23:25:00,1.39
22/06/2025 23:28:00,1.46
22/06/2025 23:30:00,1.55
22/06/2025 23:31:00,1.79
22/06/2025 23:32:00,1.79
22/06/2025 23:33:00,1.59
22/06/2025 23:34:00,1.57
22/06/2025 23:36:00,1.58
22/06/2025 23:41:00,1.37
22/06/2025 23:42:00,1.39
22/06/2025 23:43:00,1.36
22/06/2025 23:44:00,1.31
22/06/2025 23:45:00,1.25
22/06/2025 23:47:00,1.39
22/06/2025 23:49:00,1.22
22/06/2025 23:50:00,1.24
22/06/2025 23:51:00,1.30
22/06/2025 23:53:00,1.30
22/06/2025 23:55:00,1.65
22/06/2025 23:58:00,1.50
