date, time, average_range
15/04/2025,23:00,11.67
15/04/2025,23:30,13.4
16/04/2025,00:00,12.24
16/04/2025,00:30,15.29
16/04/2025,01:00,20.97
16/04/2025,01:30,15.26
16/04/2025,02:00,21.79
16/04/2025,02:30,16.86
16/04/2025,03:00,14.37
16/04/2025,03:30,13.04
16/04/2025,04:00,16.0
16/04/2025,04:30,11.84
16/04/2025,05:00,12.67
16/04/2025,05:30,18.48
16/04/2025,06:00,13.12
16/04/2025,06:30,14.0
16/04/2025,07:00,13.71
16/04/2025,07:30,15.0
16/04/2025,08:00,17.04
16/04/2025,08:30,16.43
16/04/2025,09:00,27.71
16/04/2025,09:30,34.21
16/04/2025,10:00,19.71
16/04/2025,10:30,12.76
16/04/2025,11:00,11.24
16/04/2025,11:30,12.57
16/04/2025,12:00,17.71
16/04/2025,12:30,20.14
16/04/2025,13:00,15.43
16/04/2025,13:30,20.14
16/04/2025,14:00,23.03
16/04/2025,14:30,21.79
16/04/2025,15:00,27.0
16/04/2025,15:30,17.38
16/04/2025,16:00,18.48
16/04/2025,16:30,16.97
16/04/2025,17:00,15.54
16/04/2025,17:30,15.17
16/04/2025,18:00,11.36
16/04/2025,18:30,16.57
16/04/2025,19:00,14.88
16/04/2025,19:30,14.61
16/04/2025,20:00,12.15
16/04/2025,20:30,11.16
16/04/2025,21:00,11.37
16/04/2025,21:30,9.87
16/04/2025,23:00,17.63
16/04/2025,23:30,10.22
17/04/2025,00:00,10.96
17/04/2025,00:30,12.19
17/04/2025,01:00,16.62
17/04/2025,01:30,16.14
17/04/2025,02:00,18.48
17/04/2025,02:30,43.03
17/04/2025,03:00,19.14
17/04/2025,03:30,20.0
17/04/2025,04:00,13.33
17/04/2025,04:30,12.33
17/04/2025,05:00,13.17
17/04/2025,05:30,9.45
17/04/2025,06:00,13.76
17/04/2025,06:30,16.0
17/04/2025,07:00,18.29
17/04/2025,07:30,13.54
17/04/2025,08:00,23.0
17/04/2025,08:30,16.43
17/04/2025,09:00,15.08
17/04/2025,09:30,14.4
17/04/2025,10:00,13.57
17/04/2025,10:30,10.11
17/04/2025,11:00,15.65
17/04/2025,11:30,11.67
17/04/2025,12:00,14.08
17/04/2025,12:30,13.27
17/04/2025,13:00,23.43
17/04/2025,13:30,20.28
17/04/2025,14:00,20.69
17/04/2025,14:30,28.28
17/04/2025,15:00,29.38
17/04/2025,15:30,38.62
17/04/2025,16:00,22.76
17/04/2025,16:30,17.52
17/04/2025,17:00,16.97
17/04/2025,17:30,14.0
17/04/2025,18:00,14.37
17/04/2025,18:30,11.85
17/04/2025,19:00,10.53
17/04/2025,19:30,10.86
17/04/2025,20:00,10.46
17/04/2025,20:30,11.83
17/04/2025,21:00,12.24
17/04/2025,21:30,9.78
20/04/2025,23:00,31.72
20/04/2025,23:30,17.08
21/04/2025,00:00,20.0
21/04/2025,00:30,13.91
21/04/2025,01:00,16.0
21/04/2025,01:30,22.34
21/04/2025,02:00,24.97
21/04/2025,02:30,17.04
21/04/2025,03:00,15.72
21/04/2025,03:30,12.89
21/04/2025,04:00,14.37
21/04/2025,04:30,10.26
21/04/2025,05:00,15.52
