date, time, average_range
03/04/2025,23:00,7.0
03/04/2025,23:30,7.33
04/04/2025,00:00,9.44
04/04/2025,00:30,9.26
04/04/2025,01:00,8.86
04/04/2025,01:30,11.66
04/04/2025,02:00,11.24
04/04/2025,02:30,10.28
04/04/2025,03:00,11.79
04/04/2025,03:30,22.0
04/04/2025,04:00,20.28
04/04/2025,04:30,12.83
04/04/2025,05:00,12.0
04/04/2025,05:30,11.24
04/04/2025,06:00,12.48
04/04/2025,06:30,9.79
04/04/2025,07:00,12.14
04/04/2025,07:30,12.29
04/04/2025,08:00,22.0
04/04/2025,08:30,14.41
04/04/2025,09:00,19.93
04/04/2025,09:30,17.52
04/04/2025,10:00,15.79
04/04/2025,10:30,15.86
04/04/2025,11:00,23.66
04/04/2025,11:30,28.41
04/04/2025,12:00,38.21
04/04/2025,12:30,44.55
04/04/2025,13:00,40.41
04/04/2025,13:30,57.45
04/04/2025,14:00,38.83
04/04/2025,14:30,40.21
04/04/2025,15:00,40.97
04/04/2025,15:30,43.66
04/04/2025,16:00,51.24
04/04/2025,16:30,38.76
04/04/2025,17:00,30.9
04/04/2025,17:30,20.07
04/04/2025,18:00,20.07
04/04/2025,18:30,23.93
04/04/2025,19:00,14.14
04/04/2025,19:30,14.69
04/04/2025,20:00,19.24
04/04/2025,20:30,20.07
04/04/2025,21:00,13.1
04/04/2025,21:30,9.1
06/04/2025,23:00,100.62
06/04/2025,23:30,43.1
07/04/2025,00:00,44.14
07/04/2025,00:30,45.38
07/04/2025,01:00,58.0
07/04/2025,01:30,39.72
07/04/2025,02:00,68.48
07/04/2025,02:30,68.14
07/04/2025,03:00,36.34
07/04/2025,03:30,33.38
07/04/2025,04:00,22.83
07/04/2025,04:30,23.17
07/04/2025,05:00,18.83
07/04/2025,05:30,20.07
07/04/2025,06:00,23.86
07/04/2025,06:30,23.03
07/04/2025,07:00,28.14
07/04/2025,07:30,25.52
07/04/2025,08:00,35.52
07/04/2025,08:30,27.93
07/04/2025,09:00,24.9
07/04/2025,09:30,20.48
07/04/2025,10:00,20.21
07/04/2025,10:30,24.48
07/04/2025,11:00,21.52
07/04/2025,11:30,22.28
07/04/2025,12:00,22.55
07/04/2025,12:30,23.66
07/04/2025,13:00,25.38
07/04/2025,13:30,31.24
07/04/2025,14:00,27.45
07/04/2025,14:30,41.86
07/04/2025,15:00,52.55
07/04/2025,15:30,46.41
07/04/2025,16:00,36.48
07/04/2025,16:30,28.34
07/04/2025,17:00,25.24
07/04/2025,17:30,20.69
07/04/2025,18:00,32.97
07/04/2025,18:30,22.07
07/04/2025,19:00,18.14
07/04/2025,19:30,16.14
07/04/2025,20:00,15.79
07/04/2025,20:30,15.17
07/04/2025,21:00,16.41
07/04/2025,21:30,8.5
07/04/2025,23:00,12.14
07/04/2025,23:30,9.62
08/04/2025,00:00,8.81
08/04/2025,00:30,10.28
08/04/2025,01:00,14.9
08/04/2025,01:30,15.52
08/04/2025,02:00,33.38
08/04/2025,02:30,17.1
08/04/2025,03:00,14.69
08/04/2025,03:30,13.03
08/04/2025,04:00,15.72
08/04/2025,04:30,10.34
08/04/2025,05:00,9.1
08/04/2025,05:30,12.83
08/04/2025,06:00,11.59
08/04/2025,06:30,14.76
08/04/2025,07:00,17.52
08/04/2025,07:30,14.97
08/04/2025,08:00,20.07
08/04/2025,08:30,16.0
08/04/2025,09:00,13.03
08/04/2025,09:30,11.79
08/04/2025,10:00,14.97
08/04/2025,10:30,17.1
08/04/2025,11:00,12.48
08/04/2025,11:30,12.0
08/04/2025,12:00,14.14
08/04/2025,12:30,17.72
08/04/2025,13:00,23.17
08/04/2025,13:30,19.03
08/04/2025,14:00,29.1
08/04/2025,14:30,27.17
08/04/2025,15:00,25.93
08/04/2025,15:30,21.59
