date, time, average_range
24/04/2025,23:00,32.28
24/04/2025,23:30,23.17
25/04/2025,00:00,19.03
25/04/2025,00:30,23.17
25/04/2025,01:00,19.24
25/04/2025,01:30,22.24
25/04/2025,02:00,22.45
25/04/2025,02:30,18.83
25/04/2025,03:00,17.69
25/04/2025,03:30,16.66
25/04/2025,04:00,13.14
25/04/2025,04:30,21.21
25/04/2025,05:00,25.03
25/04/2025,05:30,16.86
25/04/2025,06:00,16.82
25/04/2025,06:30,37.55
25/04/2025,07:00,29.9
25/04/2025,07:30,21.72
25/04/2025,08:00,20.38
25/04/2025,08:30,14.28
25/04/2025,09:00,21.52
25/04/2025,09:30,14.17
25/04/2025,10:00,16.14
25/04/2025,10:30,14.57
25/04/2025,11:00,14.28
25/04/2025,11:30,17.38
25/04/2025,12:00,13.0
25/04/2025,12:30,17.33
25/04/2025,13:00,19.97
25/04/2025,13:30,19.66
25/04/2025,14:00,40.45
25/04/2025,14:30,34.86
25/04/2025,15:00,29.07
25/04/2025,15:30,19.55
25/04/2025,16:00,17.28
25/04/2025,16:30,17.59
25/04/2025,17:00,11.57
25/04/2025,17:30,12.43
25/04/2025,18:00,14.28
25/04/2025,18:30,16.39
25/04/2025,19:00,12.33
25/04/2025,19:30,10.0
25/04/2025,20:00,10.04
25/04/2025,20:30,18.1
25/04/2025,21:00,11.64
25/04/2025,21:30,13.0
27/04/2025,23:00,34.76
27/04/2025,23:30,20.38
28/04/2025,00:00,24.21
28/04/2025,00:30,18.21
28/04/2025,01:00,21.62
28/04/2025,01:30,18.83
28/04/2025,02:00,32.59
28/04/2025,02:30,35.38
28/04/2025,03:00,32.17
28/04/2025,03:30,24.1
28/04/2025,04:00,17.9
28/04/2025,04:30,13.0
28/04/2025,05:00,11.48
28/04/2025,05:30,12.92
28/04/2025,06:00,10.39
28/04/2025,06:30,19.34
28/04/2025,07:00,17.69
28/04/2025,07:30,16.93
28/04/2025,08:00,19.97
28/04/2025,08:30,19.34
28/04/2025,09:00,11.04
28/04/2025,09:30,11.89
28/04/2025,10:00,12.64
28/04/2025,10:30,12.89
28/04/2025,11:00,14.68
28/04/2025,11:30,12.22
28/04/2025,12:00,16.39
28/04/2025,12:30,14.46
28/04/2025,13:00,17.89
28/04/2025,13:30,17.17
28/04/2025,14:00,19.76
28/04/2025,14:30,25.66
28/04/2025,15:00,23.59
28/04/2025,15:30,29.79
28/04/2025,16:00,20.59
28/04/2025,16:30,19.97
28/04/2025,17:00,18.0
28/04/2025,17:30,15.1
28/04/2025,18:00,12.83
28/04/2025,18:30,11.46
28/04/2025,19:00,14.28
28/04/2025,19:30,11.79
28/04/2025,20:00,12.96
28/04/2025,20:30,10.62
28/04/2025,21:00,9.18
28/04/2025,21:30,11.88
28/04/2025,23:00,23.89
28/04/2025,23:30,11.46
29/04/2025,00:00,13.56
29/04/2025,00:30,12.21
29/04/2025,01:00,14.14
29/04/2025,01:30,14.07
29/04/2025,02:00,20.79
29/04/2025,02:30,21.83
29/04/2025,03:00,18.21
29/04/2025,03:30,16.0
29/04/2025,04:00,22.34
29/04/2025,04:30,15.44
29/04/2025,05:00,9.75
29/04/2025,05:30,14.67
29/04/2025,06:00,11.77
29/04/2025,06:30,15.21
29/04/2025,07:00,14.79
29/04/2025,07:30,15.21
29/04/2025,08:00,14.38
29/04/2025,08:30,12.52
29/04/2025,09:00,11.33
29/04/2025,09:30,9.64
29/04/2025,10:00,11.89
