date, time, average_range
23/04/2025,23:00,27.86
23/04/2025,23:30,16.48
24/04/2025,00:00,11.09
24/04/2025,00:30,12.52
24/04/2025,01:00,19.0
24/04/2025,01:30,24.14
24/04/2025,02:00,35.86
24/04/2025,02:30,30.34
24/04/2025,03:00,24.59
24/04/2025,03:30,30.34
24/04/2025,04:00,23.86
24/04/2025,04:30,19.0
24/04/2025,05:00,13.28
24/04/2025,05:30,12.89
24/04/2025,06:00,12.8
24/04/2025,06:30,20.83
24/04/2025,07:00,23.59
24/04/2025,07:30,19.03
24/04/2025,08:00,24.83
24/04/2025,08:30,19.26
24/04/2025,09:00,17.52
24/04/2025,09:30,16.41
24/04/2025,10:00,16.92
24/04/2025,10:30,17.0
24/04/2025,11:00,14.92
24/04/2025,11:30,14.77
24/04/2025,12:00,16.15
24/04/2025,12:30,16.69
24/04/2025,13:00,18.21
24/04/2025,13:30,19.29
24/04/2025,14:00,24.14
24/04/2025,14:30,28.97
24/04/2025,15:00,24.41
24/04/2025,15:30,25.79
24/04/2025,16:00,19.17
24/04/2025,16:30,17.86
24/04/2025,17:00,14.57
24/04/2025,17:30,17.43
24/04/2025,18:00,13.19
24/04/2025,18:30,11.41
24/04/2025,19:00,9.74
24/04/2025,19:30,9.56
24/04/2025,20:00,9.89
24/04/2025,20:30,13.74
24/04/2025,21:00,12.36
24/04/2025,21:30,11.82
24/04/2025,23:00,31.31
24/04/2025,23:30,22.9
25/04/2025,00:00,19.56
25/04/2025,00:30,22.34
25/04/2025,01:00,18.86
25/04/2025,01:30,21.93
25/04/2025,02:00,23.31
25/04/2025,02:30,18.34
25/04/2025,03:00,17.29
25/04/2025,03:30,16.14
25/04/2025,04:00,14.36
25/04/2025,04:30,21.0
25/04/2025,05:00,25.1
25/04/2025,05:30,16.86
25/04/2025,06:00,16.0
25/04/2025,06:30,36.97
25/04/2025,07:00,29.38
25/04/2025,07:30,21.52
25/04/2025,08:00,19.72
25/04/2025,08:30,14.07
25/04/2025,09:00,19.72
25/04/2025,09:30,13.93
25/04/2025,10:00,16.0
25/04/2025,10:30,14.77
25/04/2025,11:00,14.46
25/04/2025,11:30,16.41
25/04/2025,12:00,13.23
25/04/2025,12:30,15.85
25/04/2025,13:00,19.31
25/04/2025,13:30,19.0
25/04/2025,14:00,39.72
25/04/2025,14:30,34.21
25/04/2025,15:00,27.59
25/04/2025,15:30,18.76
25/04/2025,16:00,16.97
25/04/2025,16:30,17.43
25/04/2025,17:00,11.68
25/04/2025,17:30,12.62
25/04/2025,18:00,12.97
25/04/2025,18:30,16.15
25/04/2025,19:00,13.76
25/04/2025,19:30,10.18
25/04/2025,20:00,11.78
25/04/2025,20:30,19.11
25/04/2025,21:00,11.27
25/04/2025,21:30,13.08
27/04/2025,23:00,34.48
27/04/2025,23:30,19.29
28/04/2025,00:00,23.86
28/04/2025,00:30,17.14
28/04/2025,01:00,20.83
28/04/2025,01:30,19.26
28/04/2025,02:00,31.86
28/04/2025,02:30,34.62
28/04/2025,03:00,32.14
28/04/2025,03:30,24.83
28/04/2025,04:00,16.83
28/04/2025,04:30,14.0
28/04/2025,05:00,12.17
28/04/2025,05:30,13.91
28/04/2025,06:00,11.65
28/04/2025,06:30,18.9
28/04/2025,07:00,17.66
28/04/2025,07:30,16.86
28/04/2025,08:00,19.57
28/04/2025,08:30,19.14
28/04/2025,09:00,11.68
28/04/2025,09:30,12.08
28/04/2025,10:00,12.08
28/04/2025,10:30,12.08
28/04/2025,11:00,12.08
28/04/2025,11:30,12.08
28/04/2025,12:00,12.08
