datetime, lowest_spread, highest_spread
05/05/2025 02:04:27,4,1
05/05/2025 02:05:05,3,1
05/05/2025 02:05:11,3,2
05/05/2025 02:07:50,4,1
05/05/2025 02:10:30,4,1
05/05/2025 02:10:43,3,2
05/05/2025 02:11:17,4,2
05/05/2025 02:12:00,4,1
05/05/2025 02:12:42,3,1
05/05/2025 02:14:17,3,1
05/05/2025 02:14:30,3,1
05/05/2025 02:15:00,3,1
05/05/2025 02:15:29,4,2
05/05/2025 02:16:45,4,1
05/05/2025 02:17:11,4,1
05/05/2025 02:17:51,3,2
05/05/2025 02:18:17,3,2
05/05/2025 02:19:08,3,1
05/05/2025 02:19:14,4,2
05/05/2025 02:19:57,3,1
05/05/2025 02:20:15,3,2
05/05/2025 02:21:38,3,1
05/05/2025 02:21:48,3,2
05/05/2025 02:22:09,4,2
05/05/2025 02:22:14,3,2
05/05/2025 02:22:37,3,1
05/05/2025 02:23:01,3,2
05/05/2025 02:23:17,3,2
05/05/2025 02:23:39,4,2
05/05/2025 02:24:10,4,1
05/05/2025 02:24:10,2,2
05/05/2025 02:24:51,4,2
05/05/2025 02:25:01,3,2
05/05/2025 02:25:13,3,1
05/05/2025 02:26:06,4,1
05/05/2025 02:26:12,3,2
05/05/2025 02:28:04,3,1
05/05/2025 02:30:34,4,1
05/05/2025 02:31:01,3,1
05/05/2025 02:31:10,3,1
05/05/2025 02:31:22,3,2
05/05/2025 02:31:46,3,1
05/05/2025 02:31:47,2,2
05/05/2025 02:31:47,2,2
05/05/2025 02:31:48,4,2
05/05/2025 02:31:56,3,1
05/05/2025 02:32:12,4,1
05/05/2025 02:33:23,4,2
05/05/2025 02:33:43,4,2
05/05/2025 02:34:09,3,2
05/05/2025 02:34:39,4,2
05/05/2025 02:34:52,3,1
05/05/2025 02:35:05,3,2
05/05/2025 02:35:10,3,2
05/05/2025 02:35:10,3,2
05/05/2025 02:35:27,4,2
05/05/2025 02:35:34,4,2
05/05/2025 02:35:34,3,2
05/05/2025 02:35:36,4,3
05/05/2025 02:35:41,4,2
05/05/2025 02:35:41,4,3
05/05/2025 02:35:50,3,2
05/05/2025 02:35:57,4,2
05/05/2025 02:36:03,4,2
05/05/2025 02:36:26,4,2
05/05/2025 02:36:48,4,2
05/05/2025 02:38:49,4,1
05/05/2025 02:40:26,4,1
05/05/2025 02:40:36,3,2
05/05/2025 02:41:00,3,2
05/05/2025 02:42:26,3,2
05/05/2025 02:43:37,4,2
05/05/2025 02:44:04,4,2
05/05/2025 02:44:16,4,2
05/05/2025 02:45:06,4,1
05/05/2025 02:48:41,4,1
05/05/2025 02:50:09,4,1
05/05/2025 02:51:07,3,2
05/05/2025 02:52:01,3,1
05/05/2025 02:54:15,3,1
05/05/2025 02:55:16,3,1
05/05/2025 02:59:10,3,1
05/05/2025 03:00:12,3,2
05/05/2025 03:00:43,3,2
05/05/2025 03:02:26,4,1
05/05/2025 03:03:25,3,1
05/05/2025 03:03:40,3,2
05/05/2025 03:03:41,3,1
05/05/2025 03:03:51,4,1
05/05/2025 03:04:11,3,2
05/05/2025 03:04:19,3,2
05/05/2025 03:04:21,4,3
05/05/2025 03:04:23,4,1
05/05/2025 03:04:29,4,2
05/05/2025 03:04:30,5,2
05/05/2025 03:04:47,6,1
05/05/2025 03:04:52,4,2
05/05/2025 03:05:23,4,1
05/05/2025 03:05:34,4,3
05/05/2025 03:06:10,4,2
05/05/2025 03:06:45,4,3
05/05/2025 03:09:12,6,2
05/05/2025 03:10:11,4,2
05/05/2025 03:11:21,4,2
05/05/2025 03:11:50,4,2
05/05/2025 03:13:49,4,2
05/05/2025 03:14:10,4,2
05/05/2025 03:15:20,4,2
05/05/2025 03:17:32,4,2
05/05/2025 03:18:19,4,2
05/05/2025 03:18:51,3,2
05/05/2025 03:19:05,3,1
05/05/2025 03:19:27,3,2
05/05/2025 03:19:28,3,2
05/05/2025 03:19:37,3,2
05/05/2025 03:19:47,3,2
05/05/2025 03:20:05,4,2
05/05/2025 03:22:05,4,1
05/05/2025 03:23:11,4,1
05/05/2025 03:24:07,4,2
05/05/2025 03:24:25,3,2
05/05/2025 03:25:30,3,2
05/05/2025 03:26:37,3,1
05/05/2025 03:26:46,3,2
05/05/2025 03:27:39,3,2
05/05/2025 03:28:10,3,1
05/05/2025 03:28:43,4,3
05/05/2025 03:29:02,4,2
05/05/2025 03:33:03,4,1
05/05/2025 03:40:33,4,1
05/05/2025 03:43:00,4,2
05/05/2025 03:43:07,3,2
05/05/2025 03:44:12,4,2
05/05/2025 03:44:12,3,3
05/05/2025 03:44:28,3,2
05/05/2025 03:45:00,3,2
05/05/2025 03:46:52,3,2
05/05/2025 03:47:40,3,2
05/05/2025 03:48:57,4,1
05/05/2025 03:50:08,4,1
05/05/2025 03:50:32,4,1
05/05/2025 03:51:26,3,2
05/05/2025 03:52:13,4,2
05/05/2025 03:53:14,3,2
05/05/2025 03:56:58,4,2
05/05/2025 03:59:47,4,1
05/05/2025 04:01:29,4,2
05/05/2025 04:02:09,4,1
05/05/2025 04:02:09,4,4
05/05/2025 04:04:02,4,2
05/05/2025 04:05:01,3,2
05/05/2025 04:06:39,4,2
05/05/2025 04:06:39,2,2
05/05/2025 04:06:45,4,2
05/05/2025 04:06:56,4,2
05/05/2025 04:07:21,5,2
05/05/2025 04:09:27,4,1
05/05/2025 04:10:16,4,2
05/05/2025 04:10:30,4,2
05/05/2025 04:10:36,4,2
05/05/2025 04:10:58,4,2
05/05/2025 04:11:03,4,2
05/05/2025 04:11:51,5,2
05/05/2025 04:12:02,4,3
05/05/2025 04:14:40,4,2
05/05/2025 04:15:20,4,2
05/05/2025 04:17:18,4,1
05/05/2025 04:18:05,4,1
05/05/2025 04:18:28,3,2
05/05/2025 04:18:49,3,2
05/05/2025 04:21:44,4,1
05/05/2025 04:21:59,3,2
05/05/2025 04:22:17,3,2
05/05/2025 04:22:43,3,2
05/05/2025 04:24:42,4,2
05/05/2025 04:26:03,4,2
05/05/2025 04:26:45,4,2
05/05/2025 04:27:05,4,2
05/05/2025 04:30:38,4,1
05/05/2025 04:31:44,3,2
05/05/2025 04:33:36,4,1
05/05/2025 04:33:39,4,3
05/05/2025 04:34:09,4,2
05/05/2025 04:35:42,3,2
05/05/2025 04:36:15,3,2
05/05/2025 04:37:29,4,2
05/05/2025 04:38:40,3,2
05/05/2025 04:40:44,3,1
05/05/2025 04:41:20,4,2
05/05/2025 04:41:22,3,2
05/05/2025 04:43:03,4,1
05/05/2025 04:43:03,3,2
05/05/2025 04:43:13,4,2
05/05/2025 04:43:13,3,3
05/05/2025 04:44:53,5,1
05/05/2025 04:47:08,5,1
05/05/2025 04:48:47,3,2
05/05/2025 04:49:30,3,2
05/05/2025 04:55:45,4,2
05/05/2025 04:56:12,4,1
05/05/2025 04:58:06,3,1
05/05/2025 05:02:44,4,2
05/05/2025 05:06:02,4,1
05/05/2025 05:07:11,4,1
05/05/2025 05:08:16,3,2
05/05/2025 05:08:59,4,1
05/05/2025 05:10:03,4,1
05/05/2025 05:11:06,4,2
05/05/2025 05:12:11,3,2
05/05/2025 05:13:25,4,1
05/05/2025 05:13:36,4,2
05/05/2025 05:18:18,4,2
05/05/2025 05:18:32,3,2
05/05/2025 05:21:34,5,2
05/05/2025 05:22:31,3,2
05/05/2025 05:25:27,4,1
05/05/2025 05:28:12,4,2
05/05/2025 05:28:26,7,2
05/05/2025 05:29:23,3,2
05/05/2025 05:30:01,3,2
05/05/2025 05:30:37,4,2
05/05/2025 05:31:02,4,2
05/05/2025 05:31:08,4,2
05/05/2025 05:35:47,4,1
05/05/2025 05:36:58,4,2
05/05/2025 05:37:30,4,2
05/05/2025 05:38:22,3,2
05/05/2025 05:38:51,3,2
05/05/2025 05:42:15,3,2
05/05/2025 05:44:05,3,1
05/05/2025 05:46:15,3,1
05/05/2025 05:48:48,4,1
05/05/2025 05:50:18,4,2
05/05/2025 05:52:27,3,2
05/05/2025 05:54:31,3,1
05/05/2025 05:56:03,3,2
05/05/2025 05:57:36,3,1
05/05/2025 05:59:37,4,2
05/05/2025 06:01:54,4,2
05/05/2025 06:04:03,4,2
05/05/2025 06:06:22,5,2
05/05/2025 06:06:48,3,1
05/05/2025 06:07:57,4,1
05/05/2025 06:10:03,3,1
05/05/2025 06:13:55,4,1
05/05/2025 06:26:24,4,1
05/05/2025 06:30:08,5,2
05/05/2025 06:30:47,3,2
05/05/2025 06:32:41,4,2
05/05/2025 06:35:21,4,2
05/05/2025 06:37:26,4,1
05/05/2025 06:40:02,4,2
05/05/2025 06:43:48,4,2
05/05/2025 06:44:29,3,2
05/05/2025 06:44:38,3,2
05/05/2025 06:45:17,4,1
05/05/2025 06:45:21,3,2
05/05/2025 06:45:35,4,2
05/05/2025 06:46:30,4,2
05/05/2025 06:47:30,4,2
05/05/2025 06:47:46,3,2
05/05/2025 06:48:05,4,2
05/05/2025 06:50:01,4,2
05/05/2025 06:50:33,4,2
05/05/2025 06:51:49,4,2
05/05/2025 06:52:34,4,2
05/05/2025 06:52:47,3,2
05/05/2025 06:54:24,3,2
05/05/2025 06:54:44,3,2
05/05/2025 06:55:01,3,2
05/05/2025 06:56:18,4,1
05/05/2025 06:58:55,4,2
05/05/2025 07:00:50,4,2
05/05/2025 07:02:49,4,1
05/05/2025 07:02:57,3,2
05/05/2025 07:03:02,3,2
05/05/2025 07:03:09,3,2
05/05/2025 07:03:49,3,1
05/05/2025 07:04:02,3,3
05/05/2025 07:04:06,3,2
05/05/2025 07:06:02,4,2
05/05/2025 07:07:38,4,2
05/05/2025 07:11:07,4,2
05/05/2025 07:11:37,3,2
05/05/2025 07:11:56,3,2
05/05/2025 07:12:26,3,2
05/05/2025 07:13:27,4,3
05/05/2025 07:14:44,4,1
05/05/2025 07:19:00,4,1
05/05/2025 07:19:04,3,2
05/05/2025 07:20:06,3,2
05/05/2025 07:23:41,4,1
05/05/2025 07:24:03,3,2
05/05/2025 07:26:15,4,2
05/05/2025 07:28:18,4,2
05/05/2025 07:28:46,3,2
05/05/2025 07:30:00,4,2
05/05/2025 07:32:02,4,2
05/05/2025 07:33:00,4,1
05/05/2025 07:33:21,4,2
05/05/2025 07:34:37,4,2
05/05/2025 07:34:48,3,2
05/05/2025 07:35:14,3,2
05/05/2025 07:35:28,3,2
05/05/2025 07:35:38,4,2
05/05/2025 07:36:24,4,2
05/05/2025 07:36:35,3,2
05/05/2025 07:41:02,4,2
05/05/2025 07:42:36,3,1
05/05/2025 07:43:40,3,2
05/05/2025 07:44:50,4,2
05/05/2025 07:47:00,3,1
05/05/2025 07:49:24,4,2
05/05/2025 07:54:41,4,1
05/05/2025 07:57:20,3,1
05/05/2025 07:59:54,3,2
05/05/2025 07:59:57,3,2
05/05/2025 07:59:59,3,2
05/05/2025 08:00:35,4,1
05/05/2025 08:00:48,3,2
05/05/2025 08:01:03,4,1
05/05/2025 08:03:26,4,1
05/05/2025 08:03:42,3,2
05/05/2025 08:04:12,3,2
05/05/2025 08:05:07,3,2
05/05/2025 08:05:31,3,2
05/05/2025 08:05:52,4,2
05/05/2025 08:06:49,4,2
05/05/2025 08:07:58,3,2
05/05/2025 08:08:27,3,2
05/05/2025 08:08:53,4,2
05/05/2025 08:10:39,4,1
05/05/2025 08:11:27,3,1
05/05/2025 08:12:20,3,2
05/05/2025 08:13:03,4,1
05/05/2025 08:13:56,3,1
05/05/2025 08:14:14,3,2
05/05/2025 08:14:47,3,2
05/05/2025 08:15:27,3,1
05/05/2025 08:15:55,3,3
05/05/2025 08:17:17,4,2
05/05/2025 08:17:20,4,2
05/05/2025 08:18:37,4,2
05/05/2025 08:19:07,3,2
05/05/2025 08:19:15,3,2
05/05/2025 08:19:58,3,2
05/05/2025 08:21:13,4,2
05/05/2025 08:29:03,4,1
